1.8865	1.4183	1.0008	1.0125	0.65553
1.9032	1.4124	1.0009	1.0118	0.6424
1.9199	1.4064	1.001	1.0108	0.6571
1.9366	1.4001	1.0011	1.0094	0.69802
1.9533	1.3936	1.0011	1.0079	0.76154
1.9699	1.387	1.0012	1.0063	0.84238
1.9866	1.3801	1.0012	1.0046	0.93402
2.0033	1.3731	1.0012	1.0029	1.0292
2.02	1.3659	1.0013	1.0013	1.1206
2.0367	1.3586	1.0013	0.99988	1.2011
2.0534	1.3511	1.0013	0.99861	1.2648
2.0701	1.3435	1.0012	0.99755	1.3071
2.0868	1.3358	1.0012	0.99673	1.3252
2.1035	1.3279	1.0012	0.99616	1.3179
2.1202	1.3199	1.0012	0.99584	1.2863
2.1369	1.3118	1.0011	0.99576	1.2334
2.1536	1.3037	1.0011	0.9959	1.1634
2.1703	1.2954	1.001	0.99623	1.0822
2.187	1.287	1.001	0.99674	0.99613
2.2037	1.2786	1.0009	0.99737	0.9119
2.2204	1.2701	1.0009	0.9981	0.83598
2.2371	1.2616	1.0008	0.99888	0.77405
2.2538	1.253	1.0008	0.99968	0.73063
2.2705	1.2444	1.0007	1.0005	0.70875
2.2871	1.2357	1.0007	1.0012	0.7097
2.3038	1.2271	1.0006	1.0019	0.73301
2.3205	1.2184	1.0006	1.0024	0.7765
2.3372	1.2096	1.0005	1.0029	0.83646
2.3539	1.2009	1.0005	1.0032	0.90799
2.3706	1.1922	1.0004	1.0034	0.98539
2.3873	1.1835	1.0004	1.0035	1.0626
2.404	1.1748	1.0004	1.0035	1.1337
2.4207	1.1661	1.0003	1.0033	1.1932
2.4374	1.1575	1.0003	1.0031	1.2369
2.4541	1.1489	1.0003	1.0028	1.2616
2.4708	1.1403	1.0002	1.0024	1.2658
2.4875	1.1318	1.0002	1.0019	1.2495
2.5042	1.1233	1.0002	1.0015	1.2143
2.5209	1.1149	1.0001	1.001	1.1633
2.5376	1.1066	1.0001	1.0006	1.1006
2.5543	1.0983	1.0001	1.0002	1.0313
2.571	1.0901	1.0001	0.99983	0.96081
2.5876	1.082	1.0001	0.99952	0.8946
2.6043	1.0739	1	0.99927	0.83768
2.621	1.066	1	0.99908	0.79427
2.6377	1.0581	1	0.99896	0.76747
2.6544	1.0504	1	0.99891	0.75904
2.6711	1.0427	1	0.99892	0.76933
2.6878	1.0352	0.99999	0.99898	0.7972
2.7045	1.0277	0.99998	0.9991	0.8402
2.7212	1.0204	0.99998	0.99925	0.89476
2.7379	1.0132	0.99997	0.99943	0.95649
2.7546	1.0061	0.99997	0.99963	1.0205
2.7713	0.99913	0.99997	0.99985	1.0818
2.788	0.9923	0.99996	1.0001	1.1358
2.8047	0.98559	0.99996	1.0003	1.1784
2.8214	0.97902	0.99996	1.0004	1.2065
2.8381	0.97259	0.99996	1.0006	1.2183
2.8548	0.96629	0.99996	1.0007	1.2131
2.8715	0.96013	0.99996	1.0009	1.1915
2.8881	0.95412	0.99996	1.0009	1.1557
2.9048	0.94825	0.99996	1.001	1.1085
2.9215	0.94253	0.99996	1.001	1.0538
2.9382	0.93696	0.99997	1.0009	0.99589
2.9549	0.93154	0.99997	1.0009	0.93935
2.9716	0.92627	0.99997	1.0008	0.88847
2.9883	0.92115	0.99997	1.0007	0.84708
3.005	0.91619	0.99997	1.0006	0.81819
3.0217	0.91139	0.99998	1.0005	0.8038
3.0384	0.90674	0.99998	1.0004	0.80476
3.0551	0.90225	0.99998	1.0002	0.82074
3.0718	0.89791	0.99998	1.0001	0.85024
3.0885	0.89374	0.99998	1	0.89076
3.1052	0.88972	0.99999	0.99992	0.93898
3.1219	0.88587	0.99999	0.99985	0.99105
3.1386	0.88217	0.99999	0.99979	1.0429
3.1553	0.87863	0.99999	0.99975	1.0906
3.172	0.87525	0.99999	0.99973	1.1304
3.1886	0.87203	0.99999	0.99972	1.1596
3.2053	0.86897	0.99999	0.99973	1.1759
3.222	0.86606	1	0.99975	1.1785
3.2387	0.86332	1	0.99979	1.1672
3.2554	0.86073	1	0.99983	1.1433
3.2721	0.85829	1	0.99989	1.1088
3.2888	0.85601	1	0.99994	1.0666
3.3055	0.85389	1	1	1.0199
3.3222	0.85191	1	1.0001	0.97256
3.3389	0.85009	1	1.0001	0.92815
3.3556	0.84842	1	1.0002	0.89005
3.3723	0.84689	1	1.0002	0.86108
3.389	0.84552	1	1.0002	0.84331
3.4057	0.84429	1	1.0002	0.83791
3.4224	0.8432	1	1.0003	0.84508
3.4391	0.84225	1	1.0003	0.86405
3.4558	0.84145	1	1.0003	0.89316
3.4725	0.84078	1	1.0002	0.92997
3.4891	0.84025	1	1.0002	0.97154
3.5058	0.83986	1	1.0002	1.0146
3.5225	0.83959	1	1.0002	1.0557
3.5392	0.83946	1	1.0001	1.0919
3.5559	0.83945	1	1.0001	1.1203
3.5726	0.83957	1	1.0001	1.139
3.5893	0.83981	1	1.0001	1.1467
3.606	0.84017	1	1	1.143
3.6227	0.84065	1	0.99999	1.1283
3.6394	0.84124	1	0.99997	1.104
3.6561	0.84195	1	0.99995	1.0721
3.6728	0.84277	1	0.99994	1.0353
3.6895	0.8437	1	0.99993	0.99637
3.7062	0.84473	1	0.99993	0.95841
3.7229	0.84586	1	0.99993	0.92432
3.7396	0.84709	1	0.99993	0.89665
3.7563	0.84842	1	0.99994	0.87741
3.773	0.84984	1	0.99995	0.86795
3.7896	0.85136	1	0.99997	0.86882
3.8063	0.85296	1	0.99998	0.87976
3.823	0.85465	1	1	0.89977
3.8397	0.85642	1	1	0.92714
3.8564	0.85827	1	1	0.95964
3.8731	0.8602	1	1	0.99468
3.8898	0.8622	1	1	1.0295
3.9065	0.86427	1	1.0001	1.0615
3.9232	0.86641	1	1.0001	1.0881
3.9399	0.86861	1	1.0001	1.1076
3.9566	0.87088	1	1.0001	1.1184
3.9733	0.8732	1	1.0001	1.1199
3.99	0.87559	1	1.0001	1.1121
4.0067	0.87802	1	1.0001	1.0959
4.0234	0.88051	1	1.0001	1.0726
4.0401	0.88304	1	1.0001	1.0441
4.0568	0.88562	1	1	1.0127
4.0735	0.88825	1	1	0.98088
4.0902	0.89091	1	1	0.95109
4.1068	0.89361	1	1	0.92559
4.1235	0.89634	1	1	0.90625
4.1402	0.8991	1	1	0.89448
4.1569	0.90189	1	1	0.89102
4.1736	0.90471	1	0.99999	0.89602
4.1903	0.90755	1	0.99999	0.90893
4.207	0.91041	1	0.99998	0.92862
4.2237	0.91328	1	0.99998	0.95345
4.2404	0.91618	1	0.99998	0.98144
4.2571	0.91908	1	0.99998	1.0104
4.2738	0.922	1	0.99998	1.038
4.2905	0.92492	1	0.99999	1.0622
4.3072	0.92785	1	0.99999	1.0812
4.3239	0.93078	1	0.99999	1.0936
4.3406	0.93371	1	1	1.0986
4.3573	0.93664	1	1	1.096
4.374	0.93957	1	1	1.086
4.3907	0.94249	1	1	1.0695
4.4073	0.9454	1	1	1.048
4.424	0.9483	1	1	1.0232
4.4407	0.95119	1	1	0.99701
4.4574	0.95406	1	1	0.97152
4.4741	0.95692	1	1	0.94868
4.4908	0.95976	1	1	0.93018
4.5075	0.96257	1	1	0.91738
4.5242	0.96537	1	1	0.91116
4.5409	0.96814	1	1	0.91188
4.5576	0.97089	1	1	0.91938
4.5743	0.97361	1	1	0.93294
4.591	0.9763	1	1	0.95143
4.6077	0.97896	1	1	0.97333
4.6244	0.98159	1	1	0.9969
4.6411	0.98418	1	1	1.0203
4.6578	0.98674	1	1	1.0417
4.6745	0.98926	1	1	1.0596
4.6912	0.99175	1	1	1.0725
4.7078	0.99419	1	1	1.0797
4.7245	0.9966	1	1	1.0805
4.7412	0.99897	1	1	1.0752
4.7579	1.0013	1	1	1.0642
4.7746	1.0036	1	1	1.0484
4.7913	1.0058	1	1	1.0292
4.808	1.008	1	1	1.0081
4.8247	1.0101	1	1	0.98671
4.8414	1.0122	1	1	0.96672
4.8581	1.0143	1	1	0.94965
4.8748	1.0163	1	1	0.93675
4.8915	1.0182	1	1	0.92895
4.9082	1.0201	1	1	0.92675
4.9249	1.022	1	1	0.93022
4.9416	1.0238	1	1	0.939
4.9583	1.0255	1	1	0.95232
4.975	1.0272	1	1	0.96908
4.9917	1.0289	1	1	0.98792
5.0083	1.0305	1	1	1.0074
5.025	1.032	1	1	1.0259
5.0417	1.0335	1	1	1.0421
5.0584	1.0349	1	1	1.0548
5.0751	1.0363	1	1	1.0631
